"ID";"Date MAJ";"Nom";"Statut";"EPN";"Nature";"Contact mail";"Adresse";"Code postal";"Commune";"Téléphone";"Site internet";"Accès équipement";"Type équipement";"Conditions accès équipement";"Coût accès équipement";"Médiation numérique";"Type médiation numérique";"Conditions accès médiation numérique";"Accompagnement médiation numérique";"Coût accès médiation numérique";"Fréquence médiation numérique";"Démarches";"Démarches spécifiques";"Type démarches";"Conditions accès démarches";"Accompagnement démarches";"Coût accès démarches";"Fréquence démarches";"Stockage";"Coût stockage";"Vente matériel";"Typé vente matériel";"Détail publics";"Détail territoire";"PMR";"Accès transports en commun";"APTIC";"Latitude";"Longitude";"Département";"Arrondissement";"EPCI"
1877;25/01/2021;WORK'LYS;Privé;Non;Autre;contact@worklys.fr;9 Rue de la Gare;59280;Armentieres;03 74 09 75 08;https://www.worklys.fr;Oui;-----;-----;-----;Oui;-----;-----;-----;-----;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;-----;-----;-----;-----;chéques #APTIC acceptés;"50,6813544994526";"2,87797248592661";Nord;Lille;Métropole Européenne de Lille
1878;25/01/2021;Mon Assistant Numérique - Demarthe Ludovic;Privé;Non;Autre;-----;16 Rue du Vieux Chene;59193;Erquinghem-Lys;-----;https://www.monassistantnumerique.com/home/professionnels/collectivites-grands-groupes/;Non;-----;-----;-----;Oui;-----;"Sur réservation, inscription ou prise de rendez-vous";"Individuel, En groupe";"accessible en payant individuellement chaque prestation, dans le cadre du Service à la Personne (50% de réduction d'impôts)";-----;Oui;"Non, accompagnement à tous types de démarches";"Citoyenneté - État-civil (Carte d'identité, acte de naissance, passeport...), Social (Allocations familiales, RSA...), Santé (Carte Vitale, handicap...), Emploi (Recherche d'emploi, création d'entreprise...), Retraite (Allocations retraite...), Fiscalité (Impôts...), Justice (Dépôt de plainte, casier judiciaire...), Étrangers (Titres de séjour, attestation d'accueil...), Logement (Allocations logement, permis de construire, fin de bail...), Transports (Carte grise, permis de conduire...), Loisirs (Culture, sport, vie associative...)";"Sur réservation, inscription ou prise de rendez-vous";"Individuel, En groupe";dans le cadre du Service à la Personne (50% de réduction d'impôts);-----;Non;-----;Non;-----;-----;-----;-----;-----;chéques #APTIC acceptés;"50,6741761282422";"2,84142014138123";Nord;Lille;Métropole Européenne de Lille
1879;01/02/2021;Secours Catholique : Equipe locale plaine d'Estrées;Privé;Non;Association;secours-catholique94@orange .fr;2 rue guynemer;60190;ESTREES SAINT DENIS;06 86 42 50 47;-----;Oui;"Poste informatique connecté à internet, Scanner, Imprimante";"Sur réservation, inscription ou prise de rendez-vous";-----;Non;-----;-----;-----;-----;-----;Oui;"Non, accompagnement à tous types de démarches";-----;Libre;Individuel;-----;Occasionnelle;Non;-----;Non;-----;personnes en situation de précarité;intercommunalité (CCPE);Oui;Très difficile;-----;"49,4279632568359";"2,64246392250061";Oise;Compiègne;CC de la Plaine d'Estrées
1880;02/02/2021;Petits frères des pauvres;Public;Oui;Association;numerique.hdf@petitsfreresdespauvres.fr;"122, rue Pierre Legrand";59000;LILLE;03 20 74 01 02;http://www.petitsfreresdespauvres.fr;Oui;"Poste informatique sans connexion à internet, Poste informatique connecté à internet, Tablette sans connexion à internet, Tablette connectée à internet";"Sur réservation, inscription ou prise de rendez-vous";gratuit sur réservation pour les plus de 50 ans;Non;-----;-----;-----;-----;-----;Oui;"Non, accompagnement à tous types de démarches";-----;"Sur réservation, inscription ou prise de rendez-vous";En groupe;gratuit;Hebdomadaire;Non;-----;Non;-----;personnes agées isolées;-----;Oui;Très facile;-----;"50,6323425";"3,0893669";Nord;Lille;Métropole Européenne de Lille
1881;08/02/2021;Centre Communal d'Action Sociale;Public;Non;"Centre social, Maison de quartier";contact@ville-isbergues.fr;Route de la victoire;62330;Isbergues;03.21.61.39.72;https://www.ville-isbergues.fr/;Non;-----;-----;-----;Non;-----;-----;-----;-----;-----;Oui;"Non, accompagnement à tous types de démarches";-----;-----;Individuel;gratuit;Occasionnelle;Non;-----;Non;-----;-----;-----;-----;-----;-----;"50,6182310267976";"2,46759429999999";Pas-de-Calais;Béthune;"CA de Béthune-Bruay, Artois-Lys Romane"
1882;08/02/2021;PLIE de l'Arrondissement de Béthune;Public;Non;"Collectivité territoriale, Ville, CCAS";contact@plie-bethune.fr;Centre Jean Monnet 1 – Avenue de Paris  Entrée Wallonie – Bâtiment E – 3ème étage;62400;Béthune;03.21.01.93.80.;http://www.plie-bethune.fr;Non;-----;-----;-----;Non;-----;-----;-----;-----;-----;Oui;Oui;"Emploi (Recherche d'emploi, création d'entreprise...)";"Sur réservation, inscription ou prise de rendez-vous";Individuel;gratuit;-----;Non;-----;Non;-----;demandeurs d'emploi;-----;-----;-----;-----;"50,516838630739";"2,6304261003041";Pas-de-Calais;Béthune;"CA de Béthune-Bruay, Artois-Lys Romane"
1883;08/02/2021;Noeux Environnement;Public;Non;Association;http://www.noeuxenvironnement.fr/contact/;421 Route nationale;62290;Nœux-les-Mines;03/21/66/37/74;http://www.noeuxenvironnement.fr/;Oui;"Poste informatique connecté à internet, Imprimante";-----;accessible en souscrivant à un abonnement ou une adhésion;Non;-----;-----;-----;-----;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;-----;-----;-----;-----;-----;"50,48583984375";"2,65703558921813";Pas-de-Calais;Béthune;"CA de Béthune-Bruay, Artois-Lys Romane"
1884;08/02/2021;Maison du Conseil départemental de l'Oise/Permanence de Grandvilliers;Public;Oui;"Département (UTPAS, MDS, MDSI, UTAS...)";contact.mcd@oise.fr;32 rue Frederic Petit;60210;Grandvilliers;03 44 10 82 00;-----;Oui;Poste informatique connecté à internet;Libre;Gratuit;Non;-----;-----;-----;-----;-----;Oui;Oui;"Citoyenneté - État-civil (Carte d'identité, acte de naissance, passeport...), Social (Allocations familiales, RSA...), Santé (Carte Vitale, handicap...), Emploi (Recherche d'emploi, création d'entreprise...), Retraite (Allocations retraite...), Fiscalité (Impôts...), Justice (Dépôt de plainte, casier judiciaire...), Étrangers (Titres de séjour, attestation d'accueil...), Logement (Allocations logement, permis de construire, fin de bail...), Transports (Carte grise, permis de conduire...), Loisirs (Culture, sport, vie associative...)";Libre;Individuel;gratuit;Hebdomadaire;Non;-----;Non;-----;-----;-----;Oui;Très difficile;-----;"49,6689758300781";"1,93369364738464";Oise;Beauvais;CC de la Picardie Verte
1885;08/02/2021;Maison du Conseil départemental de l'Oise/Permanence de Guiscard;Public;Oui;"Département (UTPAS, MDS, MDSI, UTAS...)";contact.mcd@oise.fr;63 rue de l'épée;60640;Guiscard;03 44 06 61 61;-----;Oui;"Poste informatique connecté à internet, Imprimante";Libre;Gratuit;Non;-----;-----;-----;-----;-----;Oui;"Non, accompagnement à tous types de démarches";-----;Libre;Individuel;gratuit;Hebdomadaire;Non;-----;Non;-----;-----;-----;Oui;Très difficile;-----;"49,6531867980957";"3,05170822143554";Oise;Compiègne;CC du Pays Noyonnais
1886;08/02/2021;Maison du Conseil Départemental de l'Oise/Permanence du Coudray saint Germer;Public;Oui;"Département (UTPAS, MDS, MDSI, UTAS...)";contact.mcd@oise.fr;4 rue des écoles;60850;Le Coudray Saint Germer;06 85 91 73 36;-----;Oui;Poste informatique connecté à internet;Libre;Gratuit;Non;-----;-----;-----;-----;-----;Oui;"Non, accompagnement à tous types de démarches";-----;Libre;Individuel;gratuit;Hebdomadaire;Non;-----;Non;-----;-----;-----;Oui;Très difficile;-----;"49,413214276123";"1,83933813056945";Oise;Beauvais;CC du Pays de Bray
1887;10/02/2021;Syndicat Mixte Somme Numérique;Public;Non;Autre;a.chretien@sommenumerique.fr;43 avenue d'Italie;80000;Amiens;-----;https://www.sommenumerique.fr;Oui;"Poste informatique connecté à internet, Tablette connectée à internet, Scanner, Imprimante";"Sur réservation, inscription ou prise de rendez-vous";Gratuit;Oui;"L'utilisation de systèmes d'exploitation (Windows, IOS, Linux, Android…), d'outils et usages courants de bureautique et de communication (e-mails, messagerie instantanée, recherches sur internet, achats...), de services dématérialisés en ligne (démarches administratives), des réseaux sociaux, de terminaux (ordinateur, tablette, téléphone, imprimantes, scanner...)";"Sur réservation, inscription ou prise de rendez-vous";En groupe;Gratuit;Hebdomadaire;Oui;"Non, accompagnement à tous types de démarches";-----;-----;-----;-----;-----;Non;-----;Non;-----;-----;-----;Oui;-----;-----;"49,8714094050409";"2,28132719814361";Somme;Amiens;CA Amiens Métropole
1888;16/02/2021;Maison de Quartiers Solange Tonini;Privé;Oui;"Centre social, Maison de quartier";accueilmqst@acsrv.org;"640, rue Berthelot";59220;Denain;0327233651;http://acsrvorgtd.cluster007.ovh.net/nos-structures/la-maison-de-quartier-solange-tonini/;Oui;"Poste informatique connecté à internet, Tablette connectée à internet, Scanner, Imprimante";Libre;accessible en souscrivant à un abonnement ou une adhésion;Oui;"L'utilisation d'outils et usages courants de bureautique et de communication (e-mails, messagerie instantanée, recherches sur internet, achats...), de services dématérialisés en ligne (démarches administratives), des réseaux sociaux, La sensibilisation aux cultures numériques (usages responsables, open data, protection des données, éthique, sécurisation, bonnes pratiques...), La fabrication d'objets numériques (robots, capteurs, langage numérique, imprimantes 3D...)";"Sur réservation, inscription ou prise de rendez-vous";En groupe;accessible en souscrivant à un abonnement ou une adhésion;Hebdomadaire;Oui;"Non, accompagnement à tous types de démarches";-----;Libre;Individuel;accessible en souscrivant à un abonnement ou une adhésion;Quotidienne;Non;-----;Non;-----;centre social = tout type de public;-----;Oui;Facile;-----;"50,3403263281264";"3,38309232699597";Nord;Valenciennes;CA de la Porte du Hainaut
1889;16/12/2020;Point relais Caf - Centre Social ALCO;Public;Non;"Services publiques (CAF, CPAM, CARSAT, MSA, Finances publiques...)";-----;8 avenue de la Paix;80000;AMIENS;-----;https://www.caf.fr/allocataires/caf-de-la-somme/points-d-accueil/alco-point-relais-caf;Oui;"Sur place, pendant les horaires d'ouverture, un ordinateur est en libre service pour accéder gratuitement au www.caf.fr.";Accès libre;Gratuit;Non;-----;-----;-----;-----;-----;Oui;-----;"Le personnel sur place est à votre disposition pour vous aider sur le site www.caf.fr pour : utiliser votre compte Caf sur internet ou sur l'application mobile, envoyer rapidement votre déclaration Rsa, Aah ..., imprimer des documents (attestation de droit ...), faire des simulations pour le calcul de vos droits (logement, Paje, Rsa...)";Accès libre;Individuel;Gratuit;-----;Non;-----;Non;-----;-----;-----;-----;-----;-----;"49,9117895958786";"2,29890778465142";Somme;Amiens;CA Amiens Métropole
1890;16/02/2021;Centre Social ALCO;Privé;Non;"Centre social, Maison de quartier";interculturel@centre-alco.org;8 Avenue de la Paix;80080;AMIENS;0322696500;http://www.centre-alco.org;Oui;"Poste informatique connecté à internet, Tablette connectée à internet, Scanner, Imprimante";"Sur réservation, inscription ou prise de rendez-vous";"gratuit, accessible en souscrivant à un abonnement ou une adhésion";Oui;"L'utilisation de systèmes d'exploitation (Windows, IOS, Linux, Android…), d'outils et usages courants de bureautique et de communication (e-mails, messagerie instantanée, recherches sur internet, achats...), de services dématérialisés en ligne (démarches administratives), de services de création et de publication de contenus en ligne (graphisme, vidéo, blogs, sites...), des réseaux sociaux, de terminaux (ordinateur, tablette, téléphone, imprimantes, scanner...), La sensibilisation aux cultures numériques (usages responsables, open data, protection des données, éthique, sécurisation, bonnes pratiques...), La fabrication d'objets numériques (robots, capteurs, langage numérique, imprimantes 3D...)";"Sur réservation, inscription ou prise de rendez-vous";"Individuel, En groupe";accessible en souscrivant à un abonnement ou une adhésion;Quotidienne;Oui;"Non, nous accompagnons tous types de démarches";"Citoyenneté - État-civil (Carte d'identité, acte de naissance, passeport...), Social (Allocations familiales, RSA...), Santé (Carte Vitale, handicap...), Emploi (Recherche d'emploi, création d'entreprise...), Retraite (Allocations retraite...), Fiscalité (Impôts...), Justice (Dépôt de plainte, casier judiciaire...), Étrangers (Titres de séjour, attestation d'accueil...), Logement (Allocations logement, permis de construire, fin de bail...), Transports (Carte grise, permis de conduire...), Loisirs (Culture, sport, vie associative...)";"Sur réservation, inscription ou prise de rendez-vous";"Individuel, En groupe";En souscrivant à un abonnement ou une adhésion;Quotidienne;Non;-----;Non;-----;"Séniors,  demandeurs d'emploi, Boussole des jeunes, Bénéficiaires RSA, jeunes..., Formations pour les professionnelles";"Amiens Nord, métropole Amiénoise";Oui;Très facile;-----;"49,9117895958786";"2,29850778465142";Somme;Amiens;CA Amiens Métropole
1606;30/03/2021;France Services CCVO Ribemont;Public;Oui;"Collectivité territoriale, Ville, CCAS";france-services@ccvo.fr;12 place du château;02240;Ribemont;0323621522;http://ccvo.fr;Oui;"Poste informatique connecté à internet, Scanner, Imprimante";Libre;Gratuit;Oui;"L'utilisation de systèmes d'exploitation (Windows, IOS, Linux, Android…), d'outils et usages courants de bureautique et de communication (e-mails, messagerie instantanée, recherches sur internet, achats...), de services dématérialisés en ligne (démarches administratives), des réseaux sociaux, de terminaux (ordinateur, tablette, téléphone, imprimantes, scanner...), de plateformes d'accès aux savoirs et à l'apprentissage (tutoriels, MOOC...), La sensibilisation aux cultures numériques (usages responsables, open data, protection des données, éthique, sécurisation, bonnes pratiques...)";Libre;"Individuel, En groupe";Gratuitement;Hebdomadaire;Oui;"Non, nous accompagnons tous types de démarches";"Citoyenneté - État-civil (Carte d'identité, acte de naissance, passeport...), Social (Allocations familiales, RSA...), Santé (Carte Vitale, handicap...), Emploi (Recherche d'emploi, création d'entreprise...), Retraite (Allocations retraite...), Fiscalité (Impôts...), Justice (Dépôt de plainte, casier judiciaire...), Étrangers (Titres de séjour, attestation d'accueil...), Logement (Allocations logement, permis de construire, fin de bail...), Transports (Carte grise, permis de conduire...), Loisirs (Culture, sport, vie associative...)";Libre;Individuel;Gratuitement;Quotidienne;Non;-----;Non;-----;"jeunes, demandeurs d'emploi, séniors, handicapé·e·s,";Communauté de Communes du Val de l'Oise;Oui;Difficile;chéques #APTIC acceptés;"49,7971942149716";"3,45794172697641";Aisne;Saint-Quentin;CC du Val de l'Oise
1891;17/02/2021;Service de Prévention Spécialisée Avenir des Cités;Privé;Oui;Association;club.d.cites@gmail.com;19 bis rue des Fusillés BP40;62440;Harnes;03 61 93 11 38;http://www.avenirdescites.fr;Oui;"Poste informatique sans connexion à internet, Poste informatique connecté à internet, Tablette sans connexion à internet, Tablette connectée à internet, Scanner, Imprimante";"Sur réservation, inscription ou prise de rendez-vous";Gratuit;Oui;"L'utilisation de systèmes d'exploitation (Windows, IOS, Linux, Android…), d'outils et usages courants de bureautique et de communication (e-mails, messagerie instantanée, recherches sur internet, achats...), de services dématérialisés en ligne (démarches administratives), de services de création et de publication de contenus en ligne (graphisme, vidéo, blogs, sites...), des réseaux sociaux, de terminaux (ordinateur, tablette, téléphone, imprimantes, scanner...), de plateformes d'accès aux savoirs et à l'apprentissage (tutoriels, MOOC...), La sensibilisation aux cultures numériques (usages responsables, open data, protection des données, éthique, sécurisation, bonnes pratiques...)";"Sur réservation, inscription ou prise de rendez-vous";"Individuel, En groupe";Gratuit;Quotidienne;Oui;Oui;"Citoyenneté - État-civil (Carte d'identité, acte de naissance, passeport...), Social (Allocations familiales, RSA...), Santé (Carte Vitale, handicap...), Emploi (Recherche d'emploi, création d'entreprise...), Retraite (Allocations retraite...), Fiscalité (Impôts...), Justice (Dépôt de plainte, casier judiciaire...), Étrangers (Titres de séjour, attestation d'accueil...), Logement (Allocations logement, permis de construire, fin de bail...), Transports (Carte grise, permis de conduire...), Loisirs (Culture, sport, vie associative...)";"Sur réservation, inscription ou prise de rendez-vous";"Individuel, En groupe";gratuit;Quotidienne;Non;-----;Non;-----;"jeunes, demandeurs d'emplois, NEET, scolarisés ou non scolarisé";Harnes Billy Montigny et Sallaumines;Non;Très facile;-----;"50,4438649944149";"2,90373726961822";Pas-de-Calais;Lens;CA de Lens - Liévin
1892;17/02/2021;Espace Public deFrévent;Public;Oui;"Collectivité territoriale, Ville, CCAS";epn-frevent@ternoiscom.fr;1 rue de Doullens;62270;Frévent;03 21 04 65 35;http://www.ternoiscom.fr;Oui;"Poste informatique connecté à internet, Scanner, Imprimante";Libre;Gratuit;Oui;"L'utilisation de systèmes d'exploitation (Windows, IOS, Linux, Android…), d'outils et usages courants de bureautique et de communication (e-mails, messagerie instantanée, recherches sur internet, achats...), de services dématérialisés en ligne (démarches administratives), de services de création et de publication de contenus en ligne (graphisme, vidéo, blogs, sites...), des réseaux sociaux, de terminaux (ordinateur, tablette, téléphone, imprimantes, scanner...), La sensibilisation aux cultures numériques (usages responsables, open data, protection des données, éthique, sécurisation, bonnes pratiques...)";"Sur réservation, inscription ou prise de rendez-vous";En groupe;Gratuit;Hebdomadaire;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;-----;Communauté de Communes du Ternois;Oui;Difficile;-----;"50,2780660639571";"2,29160895611961";Pas-de-Calais;Arras;CC du Ternois
